#####################################################################
# Alchemist log file - simulation started at: 2024-11-05T15:56+0000 #
#####################################################################
#
# seed = 0.0, walking_speed = 1.4
#
# The columns have the following meaning: 
# time best-value[min] best-value[max] best-value[mean] local-value[min] local-value[max] local-value[mean] path-length[min] path-length[max] path-length[mean] neighbors-size[min] neighbors-size[max] neighbors-size[mean] 
149.00011337332194 0.00175 0.915 0.0315 0.00212 0.989 0.465 2.00 79.0 56.6 2.00 16.0 8.37
150.00011337332188 0.00175 0.892 0.0291 0.00212 0.989 0.465 2.00 80.0 55.1 1.00 15.0 8.44
151.00011337332182 0.00175 0.803 0.0257 0.00212 0.989 0.465 2.00 72.0 55.0 1.00 16.0 8.24
152.00011337332177 0.00175 0.857 0.0298 0.00212 0.989 0.465 2.00 73.0 59.1 2.00 17.0 8.12
153.0001133733217 0.00175 0.844 0.0389 0.00212 0.989 0.465 2.00 74.0 58.2 1.00 15.0 8.17
154.00011337332165 0.00175 0.803 0.0370 0.00212 0.989 0.465 2.00 75.0 58.5 2.00 16.0 8.08
155.0001133733216 0.00175 0.803 0.0407 0.00212 0.989 0.465 2.00 76.0 59.3 2.00 16.0 8.18
156.00011337332154 0.00175 0.844 0.0434 0.00212 0.989 0.465 2.00 77.0 60.0 1.00 16.0 8.23
157.00011337332148 0.00175 0.850 0.0430 0.00212 0.989 0.465 2.00 77.0 59.3 1.00 17.0 8.33
158.00011337332143 0.00175 0.881 0.0577 0.00212 0.989 0.465 2.00 78.0 60.7 1.00 16.0 8.29
159.00011337332137 0.00175 0.958 0.0719 0.00212 0.989 0.465 2.00 79.0 60.9 1.00 16.0 8.24
160.0001133733213 0.00175 0.913 0.0601 0.00212 0.989 0.465 2.00 81.0 59.7 1.00 17.0 8.31
161.00011337332126 0.00175 0.887 0.0632 0.00212 0.989 0.465 2.00 82.0 59.3 1.00 18.0 8.37
162.0001133733212 0.00175 0.857 0.0456 0.00212 0.989 0.465 2.00 83.0 58.6 2.00 18.0 8.38
163.00011337332114 0.00175 0.720 0.0631 0.00212 0.989 0.465 2.00 84.0 57.4 1.00 17.0 8.38
164.00011337332108 0.00175 0.833 0.0497 0.00212 0.989 0.465 2.00 85.0 59.7 1.00 19.0 8.49
165.00011337332103 0.00175 0.865 0.0543 0.00212 0.989 0.465 2.00 87.0 61.1 1.00 21.0 8.75
166.00011337332097 0.00175 0.776 0.0540 0.00212 0.989 0.465 2.00 88.0 58.9 1.00 17.0 8.68
167.00011337332091 0.00175 0.776 0.0568 0.00212 0.989 0.465 2.00 89.0 62.0 1.00 18.0 8.75
168.00011337332086 0.00175 0.958 0.0662 0.00212 0.989 0.465 2.00 89.0 61.3 0.00 18.0 8.72
169.0001133733208 0.00175 0.887 0.0530 0.00212 0.989 0.465 2.00 91.0 59.4 2.00 19.0 8.63
170.00011337332074 0.00175 0.958 0.0528 0.00212 0.989 0.465 2.00 92.0 57.5 2.00 18.0 8.67
171.0001133733207 0.00175 0.958 0.0467 0.00212 0.989 0.465 2.00 93.0 61.7 2.00 17.0 8.59
172.00011337332063 0.00175 0.958 0.0548 0.00212 0.989 0.465 2.00 95.0 60.5 1.00 17.0 8.47
173.00011337332057 0.00175 0.958 0.0464 0.00212 0.989 0.465 2.00 96.0 56.9 1.00 18.0 8.53
174.00011337332052 0.00175 0.958 0.0423 0.00212 0.989 0.465 2.00 97.0 58.1 2.00 17.0 8.77
175.00011337332046 0.00175 0.958 0.0452 0.00212 0.989 0.465 2.00 100 59.9 2.00 16.0 8.85
176.0001133733204 0.00175 0.912 0.0458 0.00212 0.989 0.465 2.00 101 64.9 1.00 16.0 8.70
177.00011337332035 0.00175 0.913 0.0630 0.00212 0.989 0.465 2.00 102 67.5 3.00 16.0 8.60
178.0001133733203 0.00175 0.958 0.0543 0.00212 0.989 0.465 2.00 104 63.1 2.00 19.0 8.40
179.00011337332023 0.00175 0.913 0.0543 0.00212 0.989 0.465 2.00 105 63.2 1.00 19.0 8.47
180.00011337332018 0.00175 0.913 0.0419 0.00212 0.989 0.465 2.00 106 65.4 1.00 20.0 8.29
181.00011337332012 0.00175 0.908 0.0430 0.00212 0.989 0.465 2.00 108 67.1 1.00 21.0 8.16
182.00011337332006 0.00175 0.881 0.0334 0.00212 0.989 0.465 2.00 109 66.6 2.00 23.0 8.11
