#####################################################################
# Alchemist log file - simulation started at: 2024-11-05T15:56+0000 #
#####################################################################
#
# seed = 0.0, walking_speed = 1.4
#
# The columns have the following meaning: 
# time best-value[min] best-value[max] best-value[mean] local-value[min] local-value[max] local-value[mean] path-length[min] path-length[max] path-length[mean] neighbors-size[min] neighbors-size[max] neighbors-size[mean] 
230.00011337331733 0.000843 0.219 0.00193 0.000843 0.988 0.497 1.00 15.0 9.14 2.00 16.0 8.16
231.00011337331728 0.000843 0.219 0.00193 0.000843 0.988 0.497 1.00 15.0 9.35 1.00 17.0 8.12
232.00011337331722 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 15.0 9.45 2.00 18.0 8.13
233.00011337331716 0.000843 0.0649 0.00116 0.000843 0.988 0.497 1.00 15.0 9.29 2.00 17.0 8.08
234.0001133733171 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 15.0 9.15 2.00 18.0 8.04
235.00011337331705 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 16.0 8.93 3.00 16.0 8.07
236.000113373317 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 16.0 8.60 2.00 18.0 8.12
237.00011337331694 0.000843 0.353 0.00557 0.000843 0.988 0.497 1.00 15.0 8.34 0.00 18.0 8.08
238.00011337331688 0.000843 0.369 0.00465 0.000843 0.988 0.497 1.00 15.0 8.35 0.00 17.0 8.02
239.00011337331682 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 15.0 8.42 2.00 18.0 7.95
240.00011337331676 0.000843 0.393 0.00280 0.000843 0.988 0.497 1.00 13.0 8.52 2.00 16.0 7.93
241.0001133733167 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 14.0 8.61 2.00 15.0 7.85
242.00011337331665 0.000843 0.241 0.00204 0.000843 0.988 0.497 1.00 15.0 8.56 1.00 14.0 7.86
243.0001133733166 0.000843 0.219 0.00193 0.000843 0.988 0.497 1.00 14.0 8.61 1.00 15.0 7.83
244.00011337331654 0.000843 0.872 0.00520 0.000843 0.988 0.497 1.00 14.0 8.69 0.00 13.0 7.76
245.00011337331648 0.000843 0.872 0.00520 0.000843 0.988 0.497 1.00 15.0 8.69 0.00 15.0 7.63
246.00011337331642 0.000843 0.872 0.00520 0.000843 0.988 0.497 1.00 14.0 8.50 0.00 13.0 7.64
247.00011337331637 0.000843 0.872 0.00571 0.000843 0.988 0.497 1.00 14.0 8.39 0.00 13.0 7.60
248.0001133733163 0.000843 0.250 0.00352 0.000843 0.988 0.497 1.00 13.0 8.27 1.00 13.0 7.69
249.00011337331625 0.000843 0.0649 0.00116 0.000843 0.988 0.497 1.00 13.0 8.39 2.00 13.0 7.93
250.0001133733162 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 13.0 8.17 2.00 14.0 7.92
#####################################################################
# End of data export. Simulation finished at: 2024-11-05T15:56+0000 #
#####################################################################
